,count,Title
1127,1,"A Double-blinded, Randomized, Parallel, Placebo-controlled Trial of Wharton's Jelly-derived Allogeneic Mesenchymal Stromal Cells to Treat Type 1 Diabetes in Children and Adolescents"
1128,1,Menstrual Blood Stem Cells in Severe Covid-19
1129,1,The Mechanism of Extracellular Vesicles Containing Mitochondrial DNA in ARDS Lung Injury Caused by Extrapulmonary Sepsis
1130,1,Study of PF-07263689 in Participants With Selected Advanced Solid Tumors
1131,1,Efficacy of Intradiscal Injection of Autologous BM-MSC in Subjects With Chronic LBP Due to Multilevel Lumbar IDD
1132,1,Study of Ossium Mesenchymal Stem Cells for the Treatment of Pouch Fistulas in the Setting of Crohn's Disease
1133,1,Safety of Mesenchymal Stem Cell Extracellular Vesicles (BM-MSC-EVs) for the Treatment of Burn Wounds
1134,1,Long Term Follow up Mesenchymal Stem Cell Therapy for Patients Virus-related Liver Cirrhosis
1135,1,Clinical Trial to Evaluate Safety and Efficacy of MesoCellA-Ortho Tissue-Engineered Advanced Therapy Product in Patients With Osteoarthrosis and Civilisation Diseases
1136,1,Study of Pembrolizumab and M032 (NSC 733972)
1137,1,Multicenter Clinical Trial Comparing Treatment With Allogeneic Mesenchymal Cells Versus Autologous Mesenchymal Cells and Versus Active Control With Hyaluronic Acid in Patients With Knee Osteoarthritis (ARTROCELL)
1138,1,CD49 in Optimization The Cologenicity of Mesenchymal Stem Cell Culture Passage
1139,1,"Evaluating Safety, Tolerability, and Efficacy of Autologous MitoCell Transplantation in Subjects With Idiopathic Parkinson's Disease"
1140,1,Chondrochymal® for Subjects With Knee Osteoarthritis (Knee OA)
1141,1,Safety of Cultured Autologous Adult Adipose Derived Mesenchymal Stem Cell Intravenous Infusion for CP
1142,1,Study of REGN5093-M114 (METxMET Antibody-Drug Conjugate) in Adult Patients With Mesenchymal Epithelial Transition Factor (MET) Overexpressing Advanced Cancer
1143,1,"Emotional Regulation in Children With ND: the Role of Genomic Variation, Proteomic Patterns, and Early Experience"
1144,1,Prospectively Predict the Efficacy of Treatment of Gastrointestinal Tumors Based on Peripheral Multi-omics Liquid Biopsy
1145,1,Clinical Trial for Parkinson's Disease Using Allogeneic HB-adMSCs (Early and Moderate) (PD)
1146,1,Effect of Human Umbilical Cord-derived Mesenchymal Stem Cells on Non-cardiac Surgery-induced Lung Injury
1147,1,Autogenous Mesenchymal Stem Cell Culture-Derived Signalling Molecules as Enhancers of Bone Formation in Bone Grafting
1148,1,"Randomized, Unicentric, Open, Controlled Clinical Trial, in Phase Iii, to Demonstrate the Effectiveness of Tocilizumab"
1149,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cell Intravenous Infusion for MS
1150,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cell Intravenous Infusion for Diabetes
1151,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cell Intrathecal Injection for ALS
1152,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cell Intravenous Infusion for RA
1153,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cell Intravenous Infusion for IBD
1154,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cell Intravenous Infusion for Autism
1155,1,Combination of Conditioned Medium and Umbilical Cord-Mesenchymal Stem Cells Therapy for Sub-Acute Stroke Infarct
1156,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cell Intravenous Infusion for Lupus
1157,1,Safety and Efficacy Study of Matrilin-3 Pretreated Autologous Adipose Derived Mesenchymal Stem Cells Implantation in Chronic Low Back Pain Patients With Lumbar Intervertebral Disc Degeneration
1158,1,Efficacy of Allogeneic UCMSCs for Treating Large Defects Knee Injury
1159,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cell IV Infusion for Systemic Sclerosis
1160,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cell Intravenous Infusion for IPF
1161,1,Clinical Study for Subjects With COVID-19 Using Allogeneic Adipose Tissue-Derived Mesenchymal Stem Cells
1162,1,Efficacy of WJ-derived Mesenchymal Stem Cells in Combination With Parathyroid Hormone for Vertebral Compression Fracture
1163,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cell Intravenous Infusion for Aging Frailty
1164,1,Safety of Cultured Autologous Adult Adipose Derived Mesenchymal Stem Cell Intrathecal Injection for SCI
1165,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cell Intravenous Infusion for CP
1166,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cell Intravenous Infusion for TBI
1167,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cell Intravenous Infusion for CKD
1168,1,A Clinical Study of Intratumoral MVR-C5252 (C5252) in Patients With Recurrent or Progressive Glioblastoma
1169,1,Autologous Mesenchymal Stromal Cells and Islet Co-transplantation in TP-IAT
1170,1,"Study Assessing the Feasibility, Safety and Efficacy of Genetically Engineered Glucocorticoid Receptor Knock Out Virus Specific CTL Lines for Viral Infections in Immunosuppressed Cancer Patients"
1171,1,Combined Aerobic Exercise and Cognitive Training in Seniors at Increased Risk for Alzheimer's Disease
1172,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cells for Parkinson's Disease
1173,1,HBSCI05 - Expanded Access for the Treatment of Spinal Cord Injury. HBCMD01- Expanded Access for the Treatment of Congenital Muscular Dystrophy. HBPsA01 - Expanded Access for the Treatment of Psoriatic Arthritis.
1174,1,Study of Decompensated Alcoholic Cirrhosis Treatment by Stem Cells
1175,1,Study to Evaluate Safety and Efficacy of ALLO-ASC-SHEET in Subjects With Dystrophic Epidermolysis Bullosa
1176,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cell Intravenous Infusion for Stroke
1177,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cells for Testicular Injury and Oligospermia
1178,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cells for Skin Ulcer
1179,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cells for Tourette Syndrome
1180,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cells for Ovarian Failure
1181,1,Human Umbilical Cord Mesenchymal Stem Cells in the Treatment of Knee Osteoarthritis
1182,1,BC-101 in Treatment of Nasolabial Fold Wrinkles
1183,1,Safety & Efficacy of AlloRx SC® in PTHS Patients
1184,1,Construction of Microfluidic Exosome Chip for Diagnosis of Lung Metastasis of Osteosarcoma
1185,1,"Safety, Tolerability and Efficacy of CYP-006TK in Adults With Diabetic Foot Ulcers"
1186,1,Evaluation of GvHD Damage on Medullary Mesenchymal Stem Cells
1187,1,Treatment of Allergic Rhinitis and Chronic Polypous Rhinosinusitis With Olfactory Mucosa-derived Mesenchymal Stem Cells
1188,1,Randomized Double-Blind Placebo-Controlled Adaptive Design Trial Of Intrathecally Administered Autologous Mesenchymal Stem Cells In Multiple System Atrophy
1189,1,Study of ExoFlo for the Treatment of Medically Refractory Ulcerative Colitis
1190,1,EMB-01 in Patients With Advanced/Metastatic Gastrointestinal Cancers
1191,1,A Phase 3 Study of the Effects of AB-205 in Patients With Lymphoma Undergoing Autologous Hematopoietic Cell Transplantation
1192,1,Clinical Trial to Evaluate Efficacy and Safety of SMUP-IA-01 in Patients With Knee Osteoarthritis
1193,1,Pre-clinical Models for Mesenchymal Stem Cell Therapy in Hemophilic Arthropathy
1194,1,Immune Modulation by Exosomes in COVID-19
1195,1,Circulating EV Long RNA Profiles in SCLC
1196,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cell Intravenous Infusion for Osteoporosis
1197,1,Safety of Cultured Allogeneic Adult Umbilical Cord Stem Cells for Trigeminal Neuralgia and Peripheral Neuropathy
1198,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cells for SCI
1199,1,Umbilical Cord Mesenchymal Stem Cells in the Treatment of Moderate/Severe Chronic Graft-versus-host Disease
1200,1,Umbilical Cord Mesenchymal Stem Cell Transplantation for Decompensated Hepatitis B Cirrhosis
1201,1,Phase IV Study of Capmatinib in Indian Patients With MET Exon 14 Skipping Mutation Positive Advanced NSCLC.
1202,1,Descartes-25 in Relapsed/Refractory Multiple Myeloma
1203,1,Randomized Double-Blind Phase 2 Efficacy and Safety of Autologous HB-MSCs vs Placebo for Treatment of Multiple Sclerosis
1204,1,ExoFlo™ Infusion for Post-Acute COVID-19 and Chronic Post-COVID-19 Syndrome
1205,1,Synovial Tissue and Fat Pad Stromal Vascular Fraction Bioengineering in Patients With Knee Articular Cartilage Injury
1206,1,A Novel Therapeutic Treatment of Pyoderma Gangrenosum
1207,1,Treatment With Human Umbilical Cord-derived Mesenchymal Stem Cells for Decompensated Cirrhosis
1208,1,Mesenchymal Stem Cell Secretome In Severe Cases of COVID-19
1209,1,Bone Marrow Mesenchymal Stem Cell Derived Extracellular Vesicles Infusion Treatment for Mild-to-Moderate COVID-19: A Phase II Clinical Trial
1210,1,Randomized Double-Blind Phase 2 Study of Allogeneic HB-adMSCs for the Treatment of Chronic Post-COVID-19 Syndrome
1211,1,A Study of CAP-1002 in Ambulatory and Non-Ambulatory Patients With Duchenne Muscular Dystrophy (HOPE-3)
1212,1,Bone Marrow Mesenchymal Stem Cell Derived Extracellular Vesicles Infusion Treatment for ARDS
1213,1,Clinical Study on the Safety and Efficacy of Dental Pulp Mesenchymal Cells in the Treatment of Depression
1214,1,"A Phase I Study of ExoFlo, an ex Vivo Culture-expanded Adult Allogeneic Bone Marrow Mesenchymal Stem Cell Derived Extracellular Vesicle Isolate Product, for the Treatment of Medically Refractory Crohn's Disease"
1215,1,Mesenchymal Stem Cells for the Treatment of Pneumonia Post Haematopoietic Stem Cell Transplantation
1216,1,Allogenic UCMSCs as Adjuvant Therapy for Severe COVID-19 Patients
1217,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cells for OA
1218,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cells for Pulmonary Diseases
1219,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cells for Eye Diseases
1220,1,Safety of Cultured Allogeneic Adult Umbilical Cord Derived Mesenchymal Stem Cells for Heart Disease
1221,1,"Safety of Cultured Allogeneic Adult Umbilical Cord Stem Cells for Peyronie's Disease, ED, and Interstitial Cystitis"
1222,1,Clinical Study of Allergic Rhinitis Therapy by Stem Cells
1223,1,Multi-intravenous Infusion of Umbilical Cord Mesenchymal Stem Cells in Heart Failure With Reduced Ejection Fraction（PRIME-HFrEF Study）
1224,1,Treating Congestive HF With hiPSC-CMs Through Endocardial Injection
1225,1,Expanded Access Protocol: Repeated Administration of Nurown® (Autologous MSC-NTF Cells) for the Treatment of ALS
1226,1,A Phase II Study in Patients With Moderate to Severe ARDS Due to COVID-19
1227,1,Study of Mesenchymal Autologous Stem Cells as Regenerative Treatment for Multiple Sclerosis
1228,1,Assessment of the Efficacy of Stromal Vascular Fraction Treatment for Knee Osteoarthritis
1229,1,Treatment of Perianal Fistulas by Endorectal Advancement Flap Associated With Adipose Tissue Injection
1230,1,Treatment of Severe COVID-19 Patients Using Secretome of Hypoxia-Mesenchymal Stem Cells in Indonesia
1231,1,Clinical Trial to Assess the Safety and Efficacy of AloCELYVIR With Newly Diagnosed Diffuse Intrinsic Pontine Glioma (DIPG) in Combination With Radiotherapy or Medulloblastoma in Monotherapy
1232,1,Efficacy of Intradiscal Injection of Autologous BM-MSC in Worker Patients Affected by Chronic LBP Due to Multilevel IDD
1233,1,Use of Autologous Plasma Rich in Platelets and Extracellular Vesicles in the Surgical Treatment of Chronic Middle Ear Infections
1234,1,Investigation of Therapeutic Efficacy and Safety of UMSCs for the Management of Retinitis Pigmentosa (RP)
1235,1,Individual Patient Expanded Access IND of HB-adMSCs for the Treatment of Parkinson's Disease
1236,1,Allogeneic Mesenchymal Human Stem Cell Infusion Therapy for Endothelial DySfunctiOn in Diabetic Subjects With Symptomatic Ischemic Heart Disease. (ACESO-IHD)
1237,1,Safety and Efficacy of Mesenchymal Stem Cell for Radiation-induced Hyposalivation and Xerostomia in Previous Head and Neck Cancer Patients
1238,1,Comparison of PSORI-CM01 Formula vs Gu Ben Hua Yu Formula Combined With AD-MSCs in Psoriasis
1239,1,Optimizing Cellular and Humoral Immunity by Vaccinating With PCV13 Before and After CAR-T Therapy
1240,1,Study of Mesenchymal Stem Cells for Pediatric Perianal Fistulizing Crohn's Disease
1241,1,DALY 2.0 USA/ MB-CART2019.1 for DLBCL
1242,1,"HBPCOV01:""Intermediate Size Expanded Access Protocol for the Treatment of Post-COVID-19 Syndrome"" HBPD05: ""Intermediate Size Patient Population Expanded Access IND for the Treatment of Patients With Parkinson's Disease"""
1243,1,The Use of Exosomes for the Treatment of Acute Respiratory Distress Syndrome or Novel Coronavirus Pneumonia Caused by COVID-19
1244,1,A Study to Evaluate Safety and Immunogenicity of DelNS1-nCoV-RBD LAIV for COVID-19
1245,1,Umbilical Cord-derived Mesenchymal Stem Cells for Ischemic Stroke
1246,1,The Use of Expandeded Mesenchymal Stromal Cells (MSC) in Premature Ovarian Failure (POF) in Adult Humans
1247,1,Phenotypic Spectrum of CTCs in Tumors of the Female Reproductive System
1248,1,Investigator Initiated Trial to Evaluate Cartilage Regeneration by Arthroscopy After JOINTSTEM Administration
1249,1,Repeated Mesenchymal Stem Cell Injections in ALS
1250,1,Safety of UC-MSC Transfusion for ACLF Patients
1251,1,Evaluation of the Safety of CD24-Exosomes in Patients With COVID-19 Infection
1252,1,Evaluation the Efficacy and Safety of Mutiple Lenzumestrocel (Neuronata-R® Inj.) Treatment in Patients With ALS
1253,1,Freeze-dried Bovine Hydroxyapatite/Secretome Composite for Bone Defects
1254,1,The Effects of Antibiotic Combinations on Stem Cells
1255,1,Mesenchymal Stem Cells for the Treatment of Various Chronic and Acute Conditions
1256,1,"Safety, Tolerability and Efficacy of Nefopam Cream in Burn Patients"
1257,1,Clinical Trial to Evaluate the Efficacy and Safety of Cellgram-LC Administration in Patients With Alcoholic Cirrhosis
1258,1,MSC for Treatment of cGVHD After Allo-HSCT
1259,1,ADR-002K for Patients With Ischemic Cardiomyopathy Who Undergo Coronary Artery Bypass Surgery
1260,1,Clinical Trial of Human (Allogeneic) iPS Cell-derived Cardiomyocytes Sheet for Ischemic Cardiomyopathy
1261,1,"The Role of a Natural Product, Containing Nanovesicles From Citrus Limon (L.) Juice, on Different CV Risk Factors"
1262,1,Extracellular Vesicles as Biomarkers for Chronic Renal Failure
1263,1,Transplantation of hAMSCs for Woman With DOR
1264,1,LYell SYndrome MEsenchymal Stromal Cells Treatment
1265,1,Individual Patient Expanded Access IND of Hope Biosciences Autologous Adipose-derived Mesenchymal Stem Cells for Chronic Musculoskeletal Pain
1266,1,Mesenchymal Stem Cells Therapy in Patients With COVID-19 Pneumonia
1267,1,iPSC-based Drug Repurposing for ALS Medicine (iDReAM) Study
1268,1,Adipose Derived Mesenchymal Cell Treatment in Lungtransplantation
1269,1,Clinical Evaluation of ExoDx Prostate(IntelliScore) in Men Presenting for Initial Prostate Biopsy
1270,1,Phase 1 Study of ULSC in Patients With Polymyositis (PM) and Dermatomyositis (DM)
1271,1,The Modulatory Role of Internet MBCT on Extracellular Vesicles and Distress in Cancer Patients - Study Protocol
1272,1,Study of Intravenous Administration of Allogeneic Adipose-Derived Mesenchymal Stem Cells for COVID-19-Induced Acute Respiratory Distress
1273,1,Stem Cells vs. Steroids for Discogenic Back Pain
1274,1,Efficacy and Safety of UC-MSCs for the Treatment of Steroid-resistant aGVHD Following Allo-HSCT
1275,1,Autologous Bone Marrow Concentrate in Knee Osteochondral Allograft Transplantation
1276,1,Development of Liquid Biopsy Technologies for Noninvasive Cancer Diagnostics in Patients With Suspicious Thyroid Nodules or Thyroid Cancer
1277,1,"ATCell™ Expanded Autologous, Adipose-Derived Mesenchymal Stem Cells Deployed Via Intravenous Infusion"
1278,1,Addition of Cord Blood Tissue-Derived Mesenchymal Stromal Cells to Ruxolitinib for the Treatment of Steroid-Refractory Acute Graft Versus Host Disease
1279,1,Effects of Repeated Mesenchymal Stem Cells (MSC) in Patients With Progressive Multiple Sclerosis
1280,1,"""Individual Patient Expanded Access IND to Treat Primary Lateral Sclerosis"
1281,1,"""Individual Patient Expanded Access IND Using HB-adMSCs to Treat of Spinal Cord Injury"""
1282,1,Clinical Plan of Ischemic Stroke
1283,1,Allogeneic MSC Treatment for Pulmonary Emphysema
1284,1,Mesenchymal Stem/Stromal Cell Therapy in the Treatment of Frailty
1285,1,Research on Patients With Heart Transplantation
1286,1,"Randomized, Double-Blind Clinical Trial for Parkinson's Disease (Early and Moderate)"
1287,1,Treatment of Heart Failure Using Human Umbilical Cord Mesenchymal Stem Cells(hUC-MSC)
1288,1,Molecular Profiling of Exosomes in Tumor-draining Vein of Early-staged Lung Cancer
1289,1,A Study of TH-SC01 for Treating Complex Perianal Fistula in Perianal Crohn's Disease.
1290,1,A Study of iPS Cell-derived Cardiomyocyte Spheroids (HS-001) in Patients With Heart Failure (LAPiS Study)
1291,1,Urinary Exosomal Biomarkers of Thyroglobulin and Galectin-3 for Prognosis and Follow-up in Patients of Thyroid Cancer
1292,1,Application of hUC-MSCs in Treating Acute Lung Injury: a Single Center Prospective Clinical Research
1293,1,Treatment of Cartilage Defects With Peripheral Blood Stem Cells
1294,1,Exploratory Efficacy Study of NEUROSTEM® in Subjects Who Control Group of NEUROSTEM®
1295,1,Follow-up Study for Participants of Jointstem Investigator Initiated Trial by Arthroscopy
1296,1,"A Study to Evaluate the Safety, Tolerability, and Exploratory Efficacy of IMS001 in Subjects With Multiple Sclerosis"
1297,1,Glycosylation of Exosomes in Prostate and Urothelial Carcinoma
1298,1,Advanced Mesenchymal Enhanced Cell THerapY for SepTic Patients
1299,1,The Effect of Micro-doses Erytropoietin on Exercise Capacity in Male and Females
1300,1,"A Phase II Randomized, Double-blind, Placebo-controlled Study to Evaluate the Safety and Efficacy of Exosomes Overexpressing CD24 to Prevent Clinical Deterioration in Patients With Moderate or Severe COVID-19 Infection"
1301,1,Allogeneic ABCB5-positive Dermal Mesenchymal Stromal Cells for Treatment of CVU (Phase IIb)
1302,1,Extracellular Vesicles and Endothelial Function in Transgender Subjects
1303,1,Safety and Efficacy Study of Human Umbilical Cord-Derived Mesenchymal Stem Cells(BC-U001) for Rheumatoid Arthritis
1304,1,The Outcomes of Intracavernosal Umbilical Cord Mesenchymal Stem Cells Implantation in Patients With Diabetic Erectile Dysfunction
1305,1,"Evaluate the Safety, Tolerability and Efficacy of PN-101 in Patients With Refractory Polymyositis or Dermatomyositis"
1306,1,Function of Circulating Exosomes in Sepsis-induced Immunosuppression
1307,1,Mesenchymal Stem Cells for The Treatment of Frailty Syndrome
1308,1,The Senstivity and Specificity of Using Salivary miRNAs in Detection of Malignant Transformation of Oral Lesions.
1309,1,Study of Allogeneic Adipose-Derived Mesenchymal Stem Cells for Non-COVID-19 Acute Respiratory Distress Syndrome
1310,1,Study of Allogeneic Adipose-Derived Mesenchymal Stem Cells for Treatment of COVID-19 Acute Respiratory Distress
1311,1,Adipose Derived Mesenchymal Stem Cell Characteristics in Anal Fistulas
1312,1,Exploring the Efficacy and Safety of CS20AT04 (Allogenic Bone Marrow-Derived Stem Cell) in Systemic Lupus Erythematosus Patients
1313,1,Seeded Cells on Matrix Plug Treating Crohn's Perianal Fistulas (STOMP-II)
1314,1,Intra-discal Injection of Platelet-rich Plasma (PRP) Enriched With Exosomes in Chronic Low Back Pain
1315,1,Study of MSC-Exo on the Therapy for Intensively Ill Children
1316,1,A Prospective Feasibility Study Evaluating Extracellular Vesicles Obtained by Liquid Biopsy for Neoadjuvant Treatment Response Assessment in Rectal Cancer
1317,1,Autologous Human Adipose-Derived Mesenchymal Stem Cells in Alzheimer's Disease
1318,1,Cell Therapy With Cellistem-OA for Symptomatic Knee Osteoarthritis
1319,1,Treatment of Respiratory Complications Associated With COVID-19 Using Umbilical Cord Mesenchymal Stromal Cells
1320,1,Stem Cell Therapy for Chronic Kidney Disease
1321,1,Potential Use of Autologous and Allogeneic Mesenchymal Stem Cells in Patients With Multiple System Atrophy
1322,1,Therapy of Toxic Optic Neuropathy Via Combination of Stem Cells With Electromagnetic Stimulation
1323,1,Plant Exosomes +/- Curcumin to Abrogate Symptoms of Inflammatory Bowel Disease
1324,1,Exploratory Study of a Novel Oncolytic Vaccinia Virus RGV004 in the Treatment of Refractory/Relapsed B-cell Lymphoma
1325,1,A Study of ADR-001 in Patients With Severe Pneumonia Caused by SARS-CoV-2 Infection (COVID-19)
1326,1,Regeneration of Posterior Cruciate Ligament Injury Using Hypoxic Conditioned Allogenic Adipose Mesenchymal Stem Cell and Condition Medium
1327,1,Mesenchymal Stem Cells for The Treatment of Knee Osteoarthritis (KOA).
1328,1,Urine Exosomes to Identify Biomarkers for LN
1329,1,Treatment of Respiratory Complications Associated With COVID-19 Infection Using ProTrans®
1330,1,A Proof of Concept Study for the DNA Repair Driven by the Mesenchymal Stem Cells in Critical COVID-19 Patients
1331,1,Safety and Efficacy of Exosomes Overexpressing CD24 in Two Doses for Patients With Moderate or Severe COVID-19
1332,1,HER2-specific Chimeric Antigen Receptor (CAR) T Cells for Children With Ependymoma
1333,1,Study of Intravenous COVI-MSC for Treatment of COVID-19-Induced Acute Respiratory Distress
1334,1,Clinical Study to Assess the Safety and Preliminary Efficacy of HCR040 in Acute Respiratory Distress Syndrome
1335,1,A Study to Measure the Expression of the HER2-HER3 Dimer in Tumour and Blood (Exosomes) Samples From Patients With HER2 Positive Breast Cancer Receiving HER2 Targeted Therapies
1336,1,Evaluate the Safety of CS20AT04 Inj. in Subjects With Lupus Nephritis
1337,1,Combined Diagnosis of CT and Exosome in Early Lung Cancer
1338,1,Trikafta in Cystic Fibrosis Patients
1339,1,TCR Genetically Engineered PBMC and PBSC After Melphalan Conditioning Regimen in Treating Participants With Relapsed and Refractory Multiple Myeloma
1340,1,Follow-up Study for Participants Jointstem Clinical Trial
1341,1,Bone Marrow Derived Allogeneic Mesenchymal Stromal Cells to Non-healing Diabetic Foot Wounds
1342,1,Umbilical Cord Mesenchymal Stem Cells in Primary Sclerosing Cholangitis
1343,1,Intrathecal Transplantation of UC-MSC in Patients With Early Stage of Chronic Spinal Cord Injury
1344,1,Intrathecal Transplantation of UC-MSC in Patients With Sub-Acute Spinal Cord Injury
1345,1,Adjunctive Allogeneic Mesenchymal Stem Cells for Treatment-resistant Bipolar Depression
1346,1,Lomecel-B Delivered During Stage II Surgery for Hypoplastic Left Heart Syndrome (ELPIS)
1347,1,Clinical Trial of Umbilical Cord Mesenchymal Stem Cell Transfusion in Decompensated Liver Cirrhosis
1348,1,Allogeneic ABCB5-positive Stem Cells for Treatment of Epidermolysis Bullosa
1349,1,Extracellular microRNA: Biomarkers of Endothelial Dysfunction in Obese Adolescents & Adults With Obstructive Sleep Apnea
1350,1,Tolerance by Engaging Antigen During Cellular Homeostasis
1351,1,Umbilical Cord Derived Mesenchymal Stem Cells Therapy in Parkinson's Disease
1352,1,Mesenchymal Stem Cells for Multiple Organ Dysfuntion Syndrome After Surgical Repaire of Acute Type A Aortic Dissection
1353,1,Platelet Rich Therapy for Scar Revision
1354,1,Micro-fragmented Adipose Tissue and Complex Crohns' Anal Fistulas
1355,1,Human Mesenchymal Stem Cells For Bronchopulmonary Dysplasia
1356,1,Treatment of Refractory Systemic Lupus Erythematosus by Allogeneic Mesenchymal Stem Cells Derived From the Umbilical Cord
1357,1,microRNAs Role in Pre-eclampsia Diagnosis
1358,1,Tissue Engineered Constructs for Alveolar Cleft Repair
1359,1,"Long Term Effects on Skin Hyper Pigmentation With and Without Mesenchymal Stem Cell Enriched Adipose Tissue Grafting for ""Contour Deformities With Pigmentary Changes on Face"""
1360,1,Performance Determinants Factors in Elite Endurance Athletes.
1361,1,Progenitor Potential of Mesenchymal Stem Cells in Palatal Tissue Harvested From Molar and Premolar Sites
1362,1,Intrathecal Transplantation of UC-MSC in Patients With Late Stage of Chronic Spinal Cord Injury
1363,1,Major Activation Of NCC in Graft Urinary Exosomes
1364,1,A Study of Circulating Exosome Proteomics In Gallbladder Carcinoma Patients
1365,1,Safety and Efficacy Study of Mesenchymal Stem Cell in Treating Kidney Fibrosis
1366,1,Cardiovascular Clinical Project to Evaluate the Regenerative Capacity of CardioCell in Patients With No-option Critical Limb Ischemia (N-O CLI)
1367,1,Safety and Efficacy of UC-MSCs in Patients With Plaque Psoriasis
1368,1,Generation of an Induced Pluripotent Stem (iPS) Cell Bank Immune Matched to a Majority of the US Population
1369,1,MSC-Exos Promote Healing of MHs
1370,1,Pediatric MSC-AFP Sub-study for Crohn's Fistula
1371,1,Treatment of Intractable Common Extensor Tendon Injury Using Mesenchymal Stem Cells (Allo-ASC)
1372,1,Treatment of Refractory Patellar Tendinopathy With Mesenquimal Trunk Cells. Comparative Study With PRP.
1373,1,Autologous Stem Cells for the Treatment of No Option Critical Limb Ischemia
1374,1,F-18 TFB-PET Studies in Cancer Patients Undergoing NIS-containing Viral Therapies
1375,1,Umbilical Cord Mesenchymal Stem Cell Transplantation for Lupus Nephritis
1376,1,EMT in Peritoneal Dialysis Patients
1377,1,Safety and Efficacy Study of Co-transfering of Mesenchymal Stem Cell and Regulatory T Cells in Treating End-stage Liver Disease
1378,1,Plant Exosomes and Patients Diagnosed With Polycystic Ovary Syndrome (PCOS) 17
1379,1,"Autologous, Culture-Expanded Mesenchymal Stromal Cells for Degenerative Disc Disease"
1380,1,Identification of EMT Indicators in Healthy and Periodontally Diseased Gingival Samples
1381,1,An Follow-Up Study of Liver Cirrhosis
1382,1,A Study of UCB and MSCs in Children With CP: ACCeNT-CP
1383,1,Impact of Mesenchymal Stem Cells in Knee Osteoarthritis
1384,1,Mesenchymal Stromal Cells in Living Donor Kidney Transplantation
1385,1,Role of Exosomes Derived From Epicardial Fat in Atrial Fibrillation
1386,1,Mesenchymal Stem Cell Therapy for Type 1 Diabetes Mellitus Patients
1387,1,Allogeneic Human Mesenchymal Stem Cell Injection in PAtieNts With FaceTogenic Back Pain
1388,1,Urinary Transglutaminase 2 as a Biomarker for Kidney Allograft Fibrosis
1389,1,"Predicting Prognosis and Recurrence of Thyroid Cancer Via New Biomarkers, Urinary Exosomal Thyroglobulin and Galectin-3"
1390,1,Human Umbilical Cord Mesenchymal Stem Cells Treatment for Lupus Nephritis (LN)
1391,1,Mesenchymal Stem Cell Transplantation in the Treatment of Chronic Antibody Mediated Kidney Graft Rejection (ABMR)
1392,1,Treatment With Human Umbilical Cord-derived Mesenchymal Stem Cells for Severe Corona Virus Disease 2019 (COVID-19)
1393,1,Mesenchymal Stem Cells for Lumbar Degenerative Disc Disease
1394,1,REcycled CartiLage Auto/Allo IMplantation
1395,1,Treatment of Lupus Nephritis With Allogeneic Mesenchymal Stem Cells
1396,1,Echocardiography: Value and Accuracy at REst and STress
1397,1,Hair Growth Efficacy and Safety of NGF-574H in Adult With Androgenic Alopecia
1398,1,Evaluation of EpiBone-CMF for Mandibular Ramus Reconstruction
1399,1,"A Study of Obinutuzumab (RO5072759) Induction in Patients With Relapsed/ Refractory Waldenström Macroglobulinemia, OBI-1"
1400,1,Study of Neurodegenerative Diseases Induced Stem Cells in Patients and Healthy Family Controls.
1401,1,The Treatment of Bronchopulmonary Dysplasia by Intratracheal Instillation of Mesenchymal Stem Cells
